0.02,1.25,2.3,8.36,1
0.04,0.44,2.44,11.15,1
0.06,0.55,2.7,10.09,1
0.08,1.04,2.58,8.4,1
0.1,1.16,2.46,8.78,1
0.12,1.08,2.61,9.34,1
0.14,1.12,2.68,9.3,1
0.16,0.96,2.52,9.46,1
0.18,0.94,2.51,9.55,1
0.2,1.12,2.64,9.14,1
0.22,1.22,2.71,8.97,1
0.24,1.2,2.68,9.18,1
0.26,1.11,2.66,9.38,1
0.28,1.03,2.64,9.37,1
0.3,0.98,2.6,9.25,1
0.32,0.95,2.59,9.16,1
0.34,0.88,2.58,9.27,1
0.36,0.84,2.6,9.33,1
0.38,0.8,2.55,9.32,1
0.4,0.84,2.51,9.35,1
0.42,0.92,2.51,9.27,1
0.44,0.97,2.52,9.26,1
0.46,0.99,2.58,9.31,1
0.48,0.99,2.61,9.29,1
0.5,1.19,2.66,9.37,1
0.52,1.05,2.61,9.29,1
0.54,1,2.58,8.9,1
0.56,1.14,2.73,9.28,1
0.58,0.96,2.6,9.48,1
0.6,1.08,2.49,9.12,1
0.62,1.14,2.48,9.26,1
0.64,1.13,2.56,9.26,1
0.66,1.12,2.56,9.21,1
0.68,1.01,2.49,9.35,1
0.7,0.89,2.48,9.35,1
0.72,0.84,2.5,9.27,1
0.74,0.76,2.51,9.26,1
0.76,0.77,2.57,9.35,1
0.78,0.79,2.61,9.33,1
0.8,0.89,2.64,9.23,1
0.82,0.91,2.65,9.29,1
0.84,1,2.67,9.28,1
0.86,1.1,2.65,9.25,1
0.88,1.13,2.6,9.25,1
0.9,1.17,2.58,9.26,1
0.92,1.18,2.52,9.22,1
0.94,1.16,2.54,9.24,1
0.96,1.1,2.58,9.32,1
0.98,1.04,2.62,9.28,1
1,1.03,2.63,9.28,1
1.02,1.04,2.62,9.28,1
1.04,1.07,2.6,9.3,1
1.06,1.03,2.58,9.23,1
1.08,1.06,2.56,9.2,1
1.1,0.97,2.5,9.28,1
1.12,0.98,2.43,9.34,1
1.14,0.98,2.54,9.36,1
1.16,0.96,2.61,9.33,1
1.18,0.97,2.53,9.25,1
1.2,1.08,2.48,9.22,1
1.22,1.01,2.5,9.24,1
1.24,0.95,2.58,9.28,1
1.26,0.98,2.66,9.31,1
1.28,0.98,2.67,9.26,1
1.3,0.98,2.67,9.3,1
1.32,1.06,2.6,9.26,1
1.34,1.15,2.48,9.23,1
1.36,1.14,2.48,9.23,1
1.38,1.09,2.55,9.27,1
1.4,1.05,2.64,9.3,1
1.42,1.05,2.63,9.29,1
1.44,1.01,2.55,9.27,1
1.46,0.99,2.5,9.26,1
1.48,1.01,2.59,9.27,1
1.5,0.97,2.63,9.31,1
1.52,0.91,2.49,9.34,1
1.54,0.97,2.48,9.26,1
1.56,0.87,2.66,9.14,1
1.58,0.63,2.58,9.35,1
1.6,0.58,2.35,9.39,1
1.62,0.82,2.51,9.37,1
1.64,0.93,2.59,10.05,1
1.66,0.97,2.5,8.8,1
1.68,1.2,2.62,8.11,1
1.7,1.16,2.6,9.66,1
1.72,0.99,2.58,10.13,1
1.74,1.06,2.52,9.16,1
1.76,1.21,2.56,8.84,1
1.78,1.17,2.65,9.12,1
1.8,1.08,2.65,9.28,1
1.82,0.97,2.49,9.43,1
1.84,0.9,2.48,9.47,1
1.86,0.99,2.58,9.27,1
1.88,1.09,2.57,9.07,1
1.9,1.06,2.58,9.14,1
1.92,0.96,2.62,9.41,1
1.94,0.91,2.59,9.44,1
1.96,0.94,2.49,9.29,1
1.98,0.96,2.52,9.18,1
2,0.97,2.62,9.18,1
2.02,0.96,2.62,9.34,1
2.04,0.93,2.55,9.38,1
2.06,0.95,2.54,9.29,1
2.08,1.03,2.57,9.24,1
2.1,1.09,2.59,9.25,1
2.12,1.1,2.56,9.24,1
2.14,1.07,2.56,9.29,1
2.16,1.07,2.61,9.29,1
2.18,1.08,2.61,9.24,1
2.2,1.06,2.57,9.25,1
2.22,1.05,2.57,9.23,1
2.24,0.99,2.58,9.3,1
2.26,0.96,2.6,9.3,1
2.28,0.95,2.58,9.31,1
2.3,0.98,2.55,9.28,1
2.32,0.99,2.57,9.24,1
2.34,1,2.56,9.25,1
2.36,0.99,2.58,9.27,1
2.38,1,2.59,9.28,1
2.4,1,2.58,9.28,1
2.42,0.97,2.43,9.52,1
2.44,1.09,2.17,9.19,1
2.46,1.1,2.74,8.66,1
2.48,0.92,2.76,9.2,1
2.5,1.05,2.55,9.88,1
2.52,0.91,3.23,9.81,1
2.54,0.83,2.34,8.97,1
2.56,1.09,1.93,8.9,1
2.58,1.19,2.65,9.34,1
2.6,1.1,2.86,9.21,1
2.62,1.09,2.58,9.14,1
2.64,0.95,2.44,9.44,1
2.66,0.94,2.57,9.49,1
2.68,1.09,2.65,9.12,1
2.7,1.11,2.57,9.08,1
2.72,1.03,2.53,9.37,1
2.74,0.98,2.54,9.35,1
2.76,0.95,2.53,9.25,1
2.78,0.98,2.55,9.28,1
2.8,0.99,2.57,9.31,1
2.82,0.96,2.57,9.25,1
2.84,0.94,2.57,9.33,1
2.86,0.96,2.58,9.32,1
2.88,1.03,2.59,9.23,1
2.9,1.07,2.6,9.21,1
2.92,1.04,2.59,9.25,1
2.94,1.05,2.71,9.73,1
2.96,0.99,1.94,9.17,1
2.98,1.17,2.54,8.16,1
3,0.98,3.43,9.82,1
3.02,0.98,2.42,10.3,1
3.04,1.18,2.04,8.71,1
3.06,1.19,2.59,8.61,1
3.08,0.9,2.68,9.82,1
3.1,1.01,2.54,9.62,1
3.12,1.11,2.56,8.91,1
3.14,1.09,2.66,9.18,1
3.16,1.06,2.58,9.35,1
3.18,1.03,2.48,9.14,1
3.2,1.04,2.57,9.28,1
3.22,1.02,2.68,9.45,1
3.24,1,2.56,9.24,1
3.26,0.97,2.44,9.17,1
3.28,0.98,2.54,9.32,1
3.3,1,2.6,9.39,1
3.32,1,2.53,9.28,1
3.34,0.99,2.52,9.19,1
3.36,1.01,2.6,9.25,1
3.38,1.01,2.61,9.36,1
3.4,1.04,2.57,9.33,1
3.42,1.09,2.58,9.23,1
3.44,1.11,2.6,9.19,1
3.46,1.12,2.55,9.27,1
3.48,1.09,2.55,9.29,1
3.5,1.08,2.58,9.27,1
3.52,1.06,2.58,9.21,1
3.54,1.05,2.54,9.27,1
3.56,1.03,2.52,9.33,1
3.58,1.03,2.51,9.29,1
3.6,1.03,2.5,9.27,1
3.62,1.02,2.52,9.29,1
3.64,1.07,2.55,9.33,1
3.66,1.04,2.57,9.29,1
3.68,1.04,2.62,9.25,1
3.7,1.02,2.64,9.24,1
3.72,1.03,2.64,9.22,1
3.74,1.02,2.57,9.26,1
3.76,0.98,2.54,9.29,1
3.78,0.99,2.62,9.32,1
3.8,1.03,2.6,9.27,1
3.82,1.01,2.51,9.3,1
3.84,1.02,2.49,9.35,1
3.86,1.04,2.52,9.26,1
3.88,1.07,2.53,9.2,1
3.9,1.04,2.57,9.31,1
3.92,1.04,2.6,9.34,1
3.94,1.05,2.55,9.29,1
3.96,1.03,2.26,9.53,1
3.98,1.14,2.37,8.23,1
4,0.75,2.79,8.55,1
4.02,0.29,3.08,11.81,1
4.04,0.8,2.49,10.01,1
4.06,1.33,2.36,7.88,1
4.08,1.35,2.56,7.88,1
4.1,0.98,2.47,9.42,1
4.12,0.87,2.52,10.17,1
4.14,0.87,2.7,9.94,1
4.16,0.94,2.65,9.22,1
4.18,1.2,2.39,8.63,1
4.2,1.21,2.34,8.9,1
4.22,1.12,2.65,9.31,1
4.24,1.02,2.78,9.58,1
4.26,0.91,2.54,9.49,1
4.28,0.97,2.46,9.26,1
4.3,1.09,2.63,9.09,1
4.32,1.12,2.7,9.14,1
4.34,1.03,2.55,9.34,1
4.36,0.91,2.47,9.38,1
4.38,0.9,2.54,9.36,1
4.4,1,2.58,9.3,1
4.42,1.04,2.55,9.2,1
4.44,1,2.52,9.25,1
4.46,1.01,2.54,9.35,1
4.48,1.03,2.55,9.3,1
4.5,1.03,2.56,9.23,1
4.52,1.04,2.6,9.23,1
4.54,1.06,2.64,9.25,1
4.56,1.04,2.6,9.31,1
4.58,1.08,2.52,9.29,1
4.6,1.09,2.52,9.25,1
4.62,1.09,2.56,9.25,1
4.64,1.06,2.55,9.27,1
4.66,1,2.52,9.31,1
4.68,0.97,2.51,9.32,1
4.7,1.01,2.54,9.29,1
4.72,1.02,2.57,9.23,1
4.74,0.99,2.59,9.26,1
4.76,1.01,2.58,9.31,1
4.78,1.03,2.52,9.27,1
4.8,1.03,2.52,9.25,1
4.82,1.04,2.57,9.29,1
4.84,1.01,2.59,9.29,1
4.86,1.02,2.55,9.28,1
