0.02,0.4,1.83,8.9,1
0.04,0.36,1.91,9.32,1
0.06,0.05,1.91,9.2,1
0.08,0.13,1.67,9.07,1
0.1,0.1,1.56,9.34,1
0.12,0.15,1.55,9.4,1
0.14,0.13,1.61,9.29,1
0.16,0.08,1.75,9.24,1
0.18,0.12,1.85,9.22,1
0.2,0.04,1.93,9.43,1
0.22,0.08,1.99,9.41,1
0.24,0.02,1.91,9.3,1
0.26,0.02,1.75,9.4,1
0.28,0.12,1.63,9.39,1
0.3,0.09,1.59,9.4,1
0.32,0.02,1.65,9.5,1
0.34,0.08,1.72,9.33,1
0.36,0.1,1.72,9.33,1
0.38,0.14,1.69,9.44,1
0.4,0.16,1.7,9.35,1
0.42,0.04,1.68,9.26,1
0.44,0.06,1.61,9.3,1
0.46,0,1.51,9.57,1
0.48,0.06,1.51,9.61,1
0.5,0.07,1.51,9.44,1
0.52,0.09,1.49,9.13,1
0.54,0.08,1.44,9.02,1
0.56,0.25,1.42,9.52,1
0.58,0.03,1.43,10,1
0.6,0.32,1.36,9.94,1
0.62,0.29,1.27,9.51,1
0.64,0.18,1.23,9.34,1
0.66,0.11,1.28,9.44,1
0.68,0.31,1.32,9.62,1
0.7,0.31,1.27,9.73,1
0.72,0.29,1.28,9.74,1
0.74,0.22,1.38,9.57,1
0.76,0.14,1.63,9.51,1
0.78,0.14,1.77,9.33,1
0.8,0.24,1.58,8.87,1
0.82,0.38,1.47,8.93,1
0.84,0.38,1.57,9.18,1
0.86,0.37,1.59,9.37,1
0.88,0.31,1.63,9.79,1
0.9,0.28,1.66,9.45,1
0.92,0.11,1.48,9.24,1
0.94,0.12,1.19,9.82,1
0.96,0.02,1.13,9.74,1
0.98,0.01,1.26,9.11,1
1,0.1,1.46,9.44,1
1.02,0.21,1.6,9.77,1
1.04,0.32,1.57,9.5,1
1.06,0.32,1.53,9.23,1
1.08,0.28,1.48,9.36,1
1.1,0.15,1.43,9.55,1
1.12,0.09,1.32,9.55,1
1.14,0.33,1.09,9.63,1
1.16,0.22,1.36,9.12,1
1.18,0.27,1.54,8.98,1
1.2,0.25,1.49,8.95,1
1.22,0.23,1.37,9.3,1
1.24,0.27,1.32,9.85,1
1.26,0.21,1.39,9.74,1
1.28,0.2,1.3,9.45,1
1.3,0.19,1.29,9.57,1
1.32,0.08,1.37,9.73,1
1.34,0.02,1.3,9.6,1
1.36,0.03,1.23,9.37,1
1.38,0,1.18,9.46,1
1.4,0.03,1.22,9.64,1
1.42,0.1,1.29,9.52,1
1.44,0.14,1.29,9.21,1
1.46,0.13,1.26,9.29,1
1.48,0.15,1.22,9.62,1
1.5,0.12,1.21,9.72,1
1.52,0.14,1.23,9.63,1
1.54,0.08,1.3,9.44,1
1.56,0.05,1.28,9.32,1
1.58,0.03,1.3,9.32,1
1.6,0.04,1.39,9.45,1
1.62,0,1.36,9.7,1
1.64,0.02,1.28,9.65,1
1.66,0.01,1.28,9.5,1
1.68,0.01,1.31,9.4,1
1.7,0.03,1.31,9.37,1
1.72,0.06,1.29,9.48,1
1.74,0.05,1.24,9.54,1
1.76,0.03,1.25,9.28,1
1.78,0.04,1.32,9.4,1
1.8,0.14,1.38,9.85,1
1.82,0.21,1.46,9.71,1
1.84,0.06,1.34,9.15,1
1.86,0.36,1.16,8.78,1
1.88,0.17,1.21,8.97,1
1.9,0.09,1.23,9.44,1
1.92,0.03,1.21,9.68,1
1.94,0.24,1.31,9.66,1
1.96,0.4,1.31,9.61,1
1.98,0.1,1.31,9.2,1
2,0.07,1.39,9.07,1
2.02,0.08,1.31,9.57,1
2.04,0.36,1.25,9.92,1
2.06,0.39,1.21,9.76,1
2.08,0.13,1.3,9.5,1
2.1,0.13,1.31,9.59,1
2.12,0.24,1.26,9.7,1
2.14,0.21,1.29,9.46,1
2.16,0.19,1.36,9.25,1
2.18,0.21,1.4,9.4,1
2.2,0.34,1.38,9.7,1
2.22,0.52,1.25,9.42,1
2.24,0.53,1.33,9.14,1
2.26,0.45,1.46,9.29,1
2.28,0.53,1.24,9.62,1
2.3,0.5,1.18,9.67,1
2.32,0.53,1.38,9.49,1
2.34,0.55,1.49,9.29,1
2.36,0.46,1.36,9.51,1
2.38,0.39,1.25,9.58,1
2.4,0.35,1.26,9.22,1
2.42,0.43,1.35,9.31,1
2.44,0.4,1.41,9.54,1
2.46,0.33,1.39,9.47,1
2.48,0.35,1.37,9.27,1
2.5,0.38,1.39,9.35,1
2.52,0.3,1.44,9.36,1
2.54,0.28,1.37,9.36,1
2.56,0.39,1.37,9.41,1
2.58,0.37,1.4,9.53,1
2.6,0.32,1.35,9.49,1
