0.02,0.41,1.86,9.12,1
0.04,0.5,2.04,8.93,1
0.06,0.71,1.91,9.18,1
0.08,0.38,1.96,9.54,1
0.1,0.12,1.84,9.69,1
0.12,0.22,1.75,9.54,1
0.14,0.27,1.77,9.46,1
0.16,0.29,1.77,9.42,1
0.18,0.16,1.78,9.41,1
0.2,0.06,1.77,9.47,1
0.22,0.15,1.8,9.4,1
0.24,0.4,1.87,8.96,1
0.26,0.48,1.84,8.59,1
0.28,0.35,1.78,8.63,1
0.3,0.23,1.62,8.95,1
0.32,0.17,1.6,9.68,1
0.34,0.11,1.65,9.86,1
0.36,0.2,1.37,9.63,1
0.38,0.22,1.48,9.56,1
0.4,0.16,1.36,9.55,1
0.42,0.02,1.2,9.8,1
0.44,0.4,1.21,9.99,1
0.46,0.53,1.14,9.75,1
0.48,0.07,1.14,9.64,1
0.5,0.2,1.33,9.98,1
0.52,0.27,1.36,9.83,1
0.54,0.34,1.52,9.45,1
0.56,0.4,1.52,9.22,1
0.58,0.1,1.44,9.23,1
0.6,0.6,1.6,8.95,1
0.62,0.06,1.16,9.54,1
0.64,0.02,1.4,9.32,1
0.66,0.13,1.54,9.09,1
0.68,0.07,1.36,9.8,1
0.7,0.28,1.4,9.92,1
0.72,0.31,1.44,9.45,1
0.74,0.2,1.37,9.41,1
0.76,0.11,1.42,9.34,1
0.78,0.11,1.5,9.21,1
0.8,0.06,1.63,9.11,1
0.82,0.27,1.74,9.07,1
0.84,0.51,1.77,9.23,1
0.86,0.46,1.76,9.66,1
0.88,0.29,1.8,9.73,1
0.9,0.61,1.92,9.07,1
0.92,0.83,1.92,8.7,1
0.94,0.03,2,9.33,1
0.96,0.23,1.77,9.46,1
0.98,0.07,1.44,8.96,1
1,0.47,1.41,9.25,1
1.02,0.89,1.49,10.33,1
1.04,0.37,1.34,10.52,1
1.06,0.01,0.94,9.54,1
1.08,0.39,0.68,8.48,1
1.1,0.61,0.81,8.88,1
1.12,0.74,1.12,10.53,1
1.14,0.56,0.96,11.06,1
1.16,0.27,0.99,10.03,1
1.18,0,1.35,9.12,1
1.2,0.27,1.5,9.07,1
1.22,0.54,1.49,8.84,1
1.24,0.45,1.44,8.74,1
1.26,0.37,1.38,9.46,1
1.28,0.42,1.28,9.94,1
1.3,0.42,1.09,9.58,1
1.32,0.35,1.02,9.34,1
1.34,0.53,0.92,9.46,1
1.36,0.27,1.26,9.27,1
1.38,0.27,1.4,9.45,1
1.4,0.23,1.31,9.63,1
1.42,0.29,1.26,9.59,1
1.44,0.51,1.2,9.62,1
1.46,0.35,1.24,9.75,1
1.48,0.15,1.23,9.56,1
1.5,0.23,1.22,9.29,1
1.52,0.32,1.3,9.32,1
1.54,0.32,1.34,9.42,1
1.56,0.28,1.4,9.46,1
1.58,0.3,1.34,9.54,1
1.6,0.23,1.23,9.59,1
1.62,0.12,1.25,9.51,1
1.64,0.22,1.27,9.42,1
1.66,0.22,1.35,9.34,1
1.68,0.2,1.34,9.39,1
1.7,0.29,1.36,9.55,1
1.72,0.21,1.36,9.68,1
1.74,0.23,1.31,9.52,1
1.76,0.29,1.32,9.29,1
1.78,0.28,1.31,9.19,1
1.8,0.32,1.28,9.47,1
1.82,0.22,1.32,9.74,1
1.84,0.18,1.33,9.74,1
1.86,0.2,1.37,9.57,1
1.88,0.23,1.37,9.3,1
1.9,0.22,1.36,9.38,1
1.92,0.21,1.4,9.53,1
1.94,0.31,1.45,9.41,1
1.96,0.33,1.49,9.18,1
1.98,0.51,1.51,9.25,1
2,0.49,1.47,9.7,1
2.02,0.22,1.4,9.99,1
2.04,0.02,1.36,9.59,1
2.06,0.04,1.46,9.13,1
2.08,0.19,1.5,9.23,1
2.1,0.16,1.36,9.7,1
2.12,0.01,1.41,9.92,1
2.14,0.04,1.42,9.7,1
2.16,0.03,1.45,9.43,1
2.18,0.02,1.44,9.33,1
2.2,0.08,1.45,9.29,1
2.22,0.28,1.4,9.31,1
2.24,0.26,1.4,9.62,1
2.26,0.34,1.54,9.46,1
2.28,0.13,1.55,9.07,1
2.3,0.05,1.55,9.48,1
2.32,0.22,1.53,9.56,1
2.34,0.09,1.48,9.02,1
2.36,0,1.52,8.73,1
2.38,0.09,1.56,9,1
2.4,0.09,1.64,9.54,1
2.42,0.37,1.72,9.64,1
2.44,0.39,1.67,9.45,1
2.46,0.24,1.51,9.26,1
2.48,0.55,1.28,9.43,1
2.5,0.09,1.4,9.67,1
2.52,0.17,1.54,9.74,1
2.54,0.29,1.51,9.73,1
2.56,0.21,1.59,9.67,1
2.58,0.23,1.59,9.72,1
2.6,0.31,1.58,9.81,1
2.62,0.04,1.64,9.56,1
2.64,0.07,1.59,9.18,1
2.66,0.03,1.53,9.01,1
2.68,0.2,1.54,9.1,1
2.7,0.21,1.53,9.37,1
2.72,0.09,1.46,9.8,1
2.74,0.08,1.48,9.73,1
2.76,0.15,1.54,9.32,1
2.78,0.28,1.55,9.27,1
2.8,0.33,1.59,9.38,1
2.82,0.29,1.62,9.38,1
2.84,0.33,1.64,9.22,1
2.86,0.43,1.66,9.1,1
2.88,0.24,1.66,9.45,1
2.9,0.18,1.6,9.73,1
2.92,0.2,1.65,9.49,1
2.94,0.25,1.68,9.28,1
2.96,0.22,1.66,9.33,1
2.98,0.18,1.64,9.55,1
3,0.19,1.63,9.71,1
3.02,0.18,1.63,9.64,1
3.04,0.24,1.6,9.28,1
3.06,0.33,1.58,9.13,1
3.08,0.22,1.55,9.33,1
3.1,0.43,1.56,9.15,1
3.12,0.37,1.57,9.45,1
3.14,0.29,1.53,9.65,1
3.16,0.32,1.55,9.48,1
3.18,0.26,1.58,9.52,1
3.2,0.24,1.57,9.69,1
3.22,0.25,1.57,9.63,1
3.24,0.27,1.56,9.36,1
3.26,0.26,1.6,9.25,1
3.28,0.27,1.58,9.4,1
3.3,0.24,1.54,9.47,1
3.32,0.22,1.53,9.43,1
3.34,0.2,1.52,9.52,1
3.36,0.2,1.53,9.64,1
3.38,0.26,1.54,9.52,1
3.4,0.24,1.54,9.4,1
3.42,0.19,1.54,9.4,1
3.44,0.16,1.52,9.48,1
3.46,0.19,1.55,9.52,1
3.48,0.21,1.54,9.38,1
3.5,0.26,1.55,9.26,1
3.52,0.25,1.54,9.37,1
3.54,0.2,1.52,9.53,1
3.56,0.19,1.51,9.53,1
3.58,0.17,1.53,9.37,1
3.6,0.22,1.58,9.29,1
3.62,0.24,1.54,9.42,1
3.64,0.22,1.54,9.51,1
3.66,0.19,1.53,9.45,1
3.68,0.23,1.53,9.37,1
3.7,0.17,1.52,9.52,1
3.72,0.13,1.51,9.55,1
3.74,0.17,1.49,9.47,1
3.76,0.23,1.48,9.46,1
3.78,0.24,1.55,9.49,1
3.8,0.22,1.58,9.45,1
3.82,0.17,1.56,9.42,1
3.84,0.16,1.51,9.41,1
3.86,0.17,1.5,9.43,1
3.88,0.12,1.47,9.58,1
3.9,0.17,1.47,9.62,1
3.92,0.23,1.52,9.48,1
3.94,0.21,1.52,9.36,1
3.96,0.22,1.54,9.4,1
3.98,0.25,1.51,9.42,1
4,0.21,1.47,9.4,1
4.02,0.22,1.5,9.41,1
4.04,0.21,1.49,9.44,1
4.06,0.21,1.49,9.45,1
4.08,0.2,1.58,9.46,1
4.1,0.19,1.55,9.49,1
4.12,0.15,1.52,9.46,1
4.14,0.16,1.52,9.37,1
4.16,0.22,1.53,9.26,1
4.18,0.22,1.53,9.33,1
4.2,0.02,1.49,9.79,1
4.22,0.06,1.48,9.71,1
4.24,0.14,1.53,9.34,1
4.26,0.13,1.52,9.29,1
4.28,0.09,1.51,9.52,1
4.3,0.1,1.53,9.44,1
4.32,0.13,1.48,9.33,1
4.34,0.01,1.49,9.41,1
4.36,0.11,1.6,9.39,1
4.38,0.02,1.6,9.28,1
4.4,0.02,1.59,9.48,1
4.42,0.05,1.53,9.64,1
4.44,0.04,1.53,9.53,1
4.46,0.11,1.7,9.42,1
4.48,0.11,1.68,9.34,1
4.5,0.15,1.61,8.83,1
4.52,0.15,1.49,9.19,1
4.54,0.26,1.51,9.71,1
4.56,0.34,1.73,9.92,1
4.58,0.21,1.93,9.7,1
4.6,0.19,1.58,9.6,1
4.62,0.22,1.46,9.56,1
4.64,0.14,1.58,9.24,1
4.66,0.16,1.64,9.05,1
4.68,0.13,1.66,9.12,1
4.7,0.07,1.67,9.34,1
4.72,0.13,1.65,9.38,1
4.74,0.12,1.68,9.29,1
4.76,0.06,1.65,9.22,1
4.78,0.07,1.61,9.33,1
4.8,0.04,1.62,9.55,1
4.82,0.07,1.63,9.64,1
4.84,0.07,1.66,9.56,1
4.86,0.01,1.67,9.45,1
4.88,0.05,1.65,9.32,1
4.9,0.05,1.61,9.39,1
4.92,0.01,1.64,9.37,1
4.94,0,1.64,9.48,1
4.96,0.01,1.65,9.52,1
4.98,0,1.62,9.41,1
5,0.01,1.6,9.44,1
5.02,0,1.6,9.54,1
5.04,0.07,1.63,9.49,1
5.06,0.04,1.67,9.34,1
5.08,0.01,1.64,9.25,1
5.1,0.01,1.64,9.25,1
5.12,0.05,1.62,9.41,1
5.14,0.07,1.62,9.61,1
5.16,0.02,1.64,9.54,1
5.18,0.02,1.64,9.29,1
